DateUTC,Precipitation [In],Temperature [F]
2014-05-26 18:38:00-05:00,0.0,84.0
2014-05-26 18:51:00-05:00,0.02,78.1
2014-05-26 18:58:00-05:00,0.01,75.9
2014-05-26 19:51:00-05:00,0.02,75.0
2014-05-26 20:51:00-05:00,0.0,75.0
2014-05-26 21:51:00-05:00,0.04,73.9
2014-05-26 22:51:00-05:00,0.0,73.9
2014-05-26 23:51:00-05:00,0.0,73.0
2014-05-27 00:51:00-05:00,0.0,72.0
2014-05-27 01:51:00-05:00,0.0,72.0
2014-05-27 02:51:00-05:00,0.0,72.0
2014-05-27 03:51:00-05:00,0.0,71.1
2014-05-27 04:51:00-05:00,0.0,71.1
2014-05-27 05:51:00-05:00,0.0,71.1
2014-05-27 06:51:00-05:00,0.0,72.0
2014-05-27 07:51:00-05:00,0.0,73.0
2014-05-27 08:51:00-05:00,0.0,73.0
2014-05-27 09:51:00-05:00,0.0,75.9
2014-05-27 10:51:00-05:00,0.0,79.0
2014-05-27 11:51:00-05:00,0.0,80.1
2014-05-27 12:51:00-05:00,0.0,82.9
2014-05-27 13:51:00-05:00,0.0,84.9
2014-05-27 14:51:00-05:00,0.0,84.9
2014-05-27 15:51:00-05:00,0.0,84.0
2014-05-27 16:51:00-05:00,0.0,82.9
2014-05-27 17:51:00-05:00,0.0,78.8
2014-05-27 18:51:00-05:00,0.0,73.4
2014-05-27 19:46:00-05:00,0.0,73.4
2014-05-27 19:51:00-05:00,0.0,73.0
2014-05-27 20:10:00-05:00,0.0,73.0
2014-05-27 20:38:00-05:00,0.26,69.1
2014-05-27 20:51:00-05:00,0.37,69.1
2014-05-27 21:00:00-05:00,0.03,70.0
2014-05-27 21:51:00-05:00,0.0,69.8
2014-05-27 22:51:00-05:00,0.0,70.0
2014-05-27 23:03:00-05:00,0.0,66.0
2014-05-27 23:26:00-05:00,0.01,64.0
2014-05-27 23:51:00-05:00,0.01,62.1
2014-05-28 00:51:00-05:00,0.0,61.0
2014-05-28 01:03:00-05:00,0.0,61.0
2014-05-28 01:38:00-05:00,0.0,62.1
2014-05-28 01:43:00-05:00,0.0,63.0
2014-05-28 01:49:00-05:00,0.19,62.6
2014-05-28 01:51:00-05:00,0.27,62.1
2014-05-28 02:17:00-05:00,0.34,63.0
2014-05-28 02:36:00-05:00,0.38,64.0
2014-05-28 02:51:00-05:00,0.4,64.9
2014-05-28 03:51:00-05:00,0.01,64.0
2014-05-28 04:51:00-05:00,0.0,64.0
2014-05-28 05:51:00-05:00,0.0,62.1
2014-05-28 06:51:00-05:00,0.0,61.0
2014-05-28 07:10:00-05:00,0.0,60.1
2014-05-28 07:51:00-05:00,0.0,61.0
2014-05-28 08:43:00-05:00,0.0,62.6
2014-05-28 08:51:00-05:00,0.0,62.6
2014-05-28 09:27:00-05:00,0.0,64.9
2014-05-28 09:51:00-05:00,0.0,66.0
2014-05-28 10:51:00-05:00,0.0,66.9
2014-05-28 11:51:00-05:00,0.0,69.1
2014-05-28 12:51:00-05:00,0.0,71.1
2014-05-28 13:51:00-05:00,0.0,71.1
2014-05-28 14:51:00-05:00,0.0,73.0
2014-05-28 15:51:00-05:00,0.0,69.1
2014-05-28 16:51:00-05:00,0.0,68.0
2014-05-28 17:45:00-05:00,0.0,64.4
2014-05-28 17:51:00-05:00,0.0,64.9
2014-05-28 18:51:00-05:00,0.0,62.1
2014-05-28 19:30:00-05:00,0.0,61.0
2014-05-28 19:44:00-05:00,0.0,60.1
2014-05-28 19:51:00-05:00,0.0,61.0
2014-05-28 20:21:00-05:00,0.0,60.1
2014-05-28 20:51:00-05:00,0.0,59.0
2014-05-28 21:09:00-05:00,0.0,59.0
2014-05-28 21:51:00-05:00,0.0,59.0
2014-05-28 22:51:00-05:00,0.0,57.9
2014-05-28 23:51:00-05:00,0.0,57.9
2014-05-29 00:46:00-05:00,0.0,59.0
2014-05-29 00:51:00-05:00,0.0,59.0
2014-05-29 01:18:00-05:00,0.0,57.9
2014-05-29 01:51:00-05:00,0.0,57.9
2014-05-29 02:08:00-05:00,0.0,59.0
2014-05-29 02:51:00-05:00,0.0,59.0
2014-05-29 03:16:00-05:00,0.0,59.0
2014-05-29 03:51:00-05:00,0.0,57.9
2014-05-29 04:05:00-05:00,0.0,57.9
2014-05-29 04:51:00-05:00,0.0,59.0
2014-05-29 05:23:00-05:00,0.0,57.9
2014-05-29 05:51:00-05:00,0.0,57.0
2014-05-29 06:51:00-05:00,0.0,60.1
2014-05-29 07:33:00-05:00,0.0,62.1
2014-05-29 07:46:00-05:00,0.0,62.6
2014-05-29 07:51:00-05:00,0.0,63.0
2014-05-29 08:51:00-05:00,0.0,68.0
2014-05-29 09:51:00-05:00,0.0,69.1
2014-05-29 10:51:00-05:00,0.0,71.1
2014-05-29 11:51:00-05:00,0.0,72.0
2014-05-29 12:51:00-05:00,0.0,73.9
2014-05-29 13:51:00-05:00,0.0,75.9
2014-05-29 14:51:00-05:00,0.0,75.0
2014-05-29 15:51:00-05:00,0.0,77.0
2014-05-29 16:51:00-05:00,0.0,73.0
2014-05-29 17:51:00-05:00,0.0,73.9
2014-05-29 18:51:00-05:00,0.0,71.1
2014-05-29 19:51:00-05:00,0.0,68.0
2014-05-29 20:51:00-05:00,0.0,62.1
2014-05-29 21:51:00-05:00,0.0,60.1
2014-05-29 22:51:00-05:00,0.0,57.9
2014-05-29 23:51:00-05:00,0.0,57.9
2014-05-30 00:51:00-05:00,0.0,57.9
2014-05-30 01:51:00-05:00,0.0,57.9
2014-05-30 02:51:00-05:00,0.0,57.0
2014-05-30 03:51:00-05:00,0.0,57.0
2014-05-30 04:51:00-05:00,0.0,57.9
2014-05-30 05:51:00-05:00,0.0,59.0
2014-05-30 06:51:00-05:00,0.0,63.0
2014-05-30 07:51:00-05:00,0.0,66.9
2014-05-30 08:51:00-05:00,0.0,69.1
2014-05-30 09:51:00-05:00,0.0,72.0
2014-05-30 10:51:00-05:00,0.0,75.0
2014-05-30 11:51:00-05:00,0.0,78.1
2014-05-30 12:51:00-05:00,0.0,78.1
2014-05-30 13:51:00-05:00,0.0,77.0
2014-05-30 14:51:00-05:00,0.0,77.0
2014-05-30 15:51:00-05:00,0.0,78.1
2014-05-30 16:51:00-05:00,0.0,78.1
2014-05-30 17:51:00-05:00,0.0,77.0
2014-05-30 18:51:00-05:00,0.0,75.9
2014-05-30 19:51:00-05:00,0.0,73.9
2014-05-30 20:51:00-05:00,0.0,66.0
2014-05-30 21:51:00-05:00,0.0,64.0
2014-05-30 22:51:00-05:00,0.0,62.1
2014-05-30 23:51:00-05:00,0.0,62.6
2014-05-31 00:51:00-05:00,0.0,62.1
2014-05-31 01:51:00-05:00,0.0,63.0
2014-05-31 02:51:00-05:00,0.0,63.0
2014-05-31 03:51:00-05:00,0.0,62.6
2014-05-31 04:51:00-05:00,0.0,61.0
2014-05-31 05:51:00-05:00,0.0,61.0
2014-05-31 06:51:00-05:00,0.0,64.4
2014-05-31 07:51:00-05:00,0.0,68.0
2014-05-31 08:51:00-05:00,0.0,73.9
2014-05-31 09:51:00-05:00,0.0,80.1
2014-05-31 10:51:00-05:00,0.0,82.0
2014-05-31 11:51:00-05:00,0.0,84.0
2014-05-31 12:51:00-05:00,0.0,86.0
2014-05-31 13:51:00-05:00,0.0,88.0
2014-05-31 14:51:00-05:00,0.0,88.0
2014-05-31 15:51:00-05:00,0.0,87.1
2014-05-31 16:51:00-05:00,0.0,84.2
2014-05-31 17:51:00-05:00,0.0,82.9
2014-05-31 18:51:00-05:00,0.0,81.0
2014-05-31 19:51:00-05:00,0.0,75.0
2014-05-31 20:51:00-05:00,0.0,73.0
2014-05-31 21:51:00-05:00,0.0,72.0
2014-05-31 22:51:00-05:00,0.0,72.0
2014-05-31 23:51:00-05:00,0.0,71.1
2014-06-01 00:51:00-05:00,0.0,71.1
2014-06-01 01:51:00-05:00,0.0,73.0
2014-06-01 02:51:00-05:00,0.0,72.0
2014-06-01 03:51:00-05:00,0.0,71.1
2014-06-01 04:51:00-05:00,0.0,70.0
2014-06-01 05:51:00-05:00,0.0,69.1
2014-06-01 06:51:00-05:00,0.0,71.1
2014-06-01 07:51:00-05:00,0.0,73.9
2014-06-01 08:51:00-05:00,0.0,78.1
2014-06-01 09:51:00-05:00,0.0,81.0
2014-06-01 10:51:00-05:00,0.0,82.9
2014-06-01 11:51:00-05:00,0.0,86.0
2014-06-01 12:51:00-05:00,0.0,88.0
2014-06-01 13:51:00-05:00,0.0,90.0
2014-06-01 14:51:00-05:00,0.0,91.0
2014-06-01 15:51:00-05:00,0.0,91.9
2014-06-01 16:51:00-05:00,0.0,87.8
2014-06-01 17:51:00-05:00,0.0,88.0
2014-06-01 18:51:00-05:00,0.0,87.1
2014-06-01 19:51:00-05:00,0.0,81.0
2014-06-01 20:51:00-05:00,0.0,78.8
2014-06-01 21:51:00-05:00,0.0,78.8
2014-06-01 22:51:00-05:00,0.0,77.0
2014-06-01 23:51:00-05:00,0.0,75.9
2014-06-02 00:51:00-05:00,0.0,75.9
2014-06-02 01:51:00-05:00,0.0,75.0
2014-06-02 02:51:00-05:00,0.0,75.0
2014-06-02 03:51:00-05:00,0.0,73.9
2014-06-02 04:51:00-05:00,0.0,73.9
2014-06-02 05:51:00-05:00,0.0,73.9
2014-06-02 06:51:00-05:00,0.0,75.9
2014-06-02 07:08:00-05:00,0.0,75.9
2014-06-02 07:51:00-05:00,0.0,78.1
2014-06-02 08:37:00-05:00,0.0,79.0
2014-06-02 08:51:00-05:00,0.0,80.1
2014-06-02 09:51:00-05:00,0.0,80.6
2014-06-02 10:51:00-05:00,0.02,78.1
2014-06-02 11:51:00-05:00,0.0,80.6
2014-06-02 11:59:00-05:00,0.07,75.9
2014-06-02 12:08:00-05:00,0.16,70.0
2014-06-02 12:26:00-05:00,0.16,70.0
2014-06-02 12:51:00-05:00,0.0,71.6
2014-06-02 13:51:00-05:00,0.0,79.0
2014-06-02 14:51:00-05:00,0.0,81.0
2014-06-02 15:51:00-05:00,0.0,82.9
2014-06-02 16:51:00-05:00,0.0,84.0
2014-06-02 17:51:00-05:00,0.0,84.0
2014-06-02 18:51:00-05:00,0.0,82.0
2014-06-02 19:51:00-05:00,0.0,80.1
2014-06-02 20:51:00-05:00,0.0,79.0
2014-06-02 21:51:00-05:00,0.0,79.0
2014-06-02 22:51:00-05:00,0.0,77.0
2014-06-02 23:51:00-05:00,0.0,75.9
2014-06-03 00:51:00-05:00,0.0,75.0
2014-06-03 01:51:00-05:00,0.0,73.9
2014-06-03 02:51:00-05:00,0.0,73.9
2014-06-03 03:51:00-05:00,0.0,73.9
2014-06-03 04:51:00-05:00,0.0,71.1
2014-06-03 05:51:00-05:00,0.0,71.1
2014-06-03 06:51:00-05:00,0.0,72.0
2014-06-03 07:51:00-05:00,0.0,73.0
2014-06-03 08:51:00-05:00,0.0,73.9
2014-06-03 09:51:00-05:00,0.0,75.9
2014-06-03 10:51:00-05:00,0.0,77.0
2014-06-03 11:51:00-05:00,0.0,78.1
2014-06-03 12:51:00-05:00,0.0,79.0
2014-06-03 13:51:00-05:00,0.0,80.1
2014-06-03 14:51:00-05:00,0.0,81.0
2014-06-03 15:51:00-05:00,0.0,80.1
2014-06-03 16:51:00-05:00,0.0,80.1
2014-06-03 17:51:00-05:00,0.0,78.1
2014-06-03 18:51:00-05:00,0.0,77.0
2014-06-03 19:51:00-05:00,0.0,75.0
2014-06-03 20:51:00-05:00,0.0,72.0
2014-06-03 21:51:00-05:00,0.0,71.1
2014-06-03 22:51:00-05:00,0.0,71.1
2014-06-03 23:51:00-05:00,0.0,71.1
2014-06-04 00:51:00-05:00,0.0,72.0
2014-06-04 01:51:00-05:00,0.0,72.0
2014-06-04 02:51:00-05:00,0.0,71.1
2014-06-04 03:51:00-05:00,0.0,71.1
2014-06-04 04:51:00-05:00,0.0,70.0
2014-06-04 05:51:00-05:00,0.0,69.1
2014-06-04 06:51:00-05:00,0.02,64.9
2014-06-04 07:51:00-05:00,0.01,64.0
2014-06-04 08:51:00-05:00,0.01,63.0
2014-06-04 09:44:00-05:00,0.03,62.1
2014-06-04 09:51:00-05:00,0.03,62.1
2014-06-04 10:19:00-05:00,0.01,62.1
2014-06-04 10:51:00-05:00,0.01,61.0
2014-06-04 11:22:00-05:00,0.02,61.0
2014-06-04 11:51:00-05:00,0.04,61.0
2014-06-04 12:42:00-05:00,0.0,62.1
2014-06-04 12:51:00-05:00,0.0,62.1
2014-06-04 13:20:00-05:00,0.0,62.1
2014-06-04 13:51:00-05:00,0.0,62.1
2014-06-04 14:51:00-05:00,0.0,64.0
2014-06-04 15:20:00-05:00,0.0,64.4
2014-06-04 15:49:00-05:00,0.0,66.2
2014-06-04 15:51:00-05:00,0.0,66.0
2014-06-04 16:51:00-05:00,0.0,64.4
2014-06-04 17:43:00-05:00,0.0,64.0
2014-06-04 17:51:00-05:00,0.0,64.9
2014-06-04 18:51:00-05:00,0.0,64.0
2014-06-04 19:51:00-05:00,0.0,63.0
2014-06-04 20:51:00-05:00,0.0,61.0
2014-06-04 21:51:00-05:00,0.0,60.1
2014-06-04 22:51:00-05:00,0.0,60.1
2014-06-04 23:51:00-05:00,0.0,59.0
2014-06-05 00:51:00-05:00,0.0,57.9
2014-06-05 01:51:00-05:00,0.0,57.9
2014-06-05 02:51:00-05:00,0.0,57.0
2014-06-05 03:51:00-05:00,0.0,57.0
2014-06-05 04:51:00-05:00,0.0,57.0
2014-06-05 05:51:00-05:00,0.0,57.0
2014-06-05 06:51:00-05:00,0.0,60.1
2014-06-05 07:51:00-05:00,0.0,63.0
2014-06-05 08:51:00-05:00,0.0,64.0
2014-06-05 09:51:00-05:00,0.0,66.0
2014-06-05 10:51:00-05:00,0.0,70.0
2014-06-05 11:51:00-05:00,0.0,72.0
2014-06-05 12:51:00-05:00,0.0,73.0
2014-06-05 13:51:00-05:00,0.0,73.9
2014-06-05 14:51:00-05:00,0.0,75.0
2014-06-05 15:51:00-05:00,0.0,73.9
2014-06-05 16:51:00-05:00,0.0,73.9
2014-06-05 17:51:00-05:00,0.0,73.0
2014-06-05 18:51:00-05:00,0.0,72.0
2014-06-05 19:51:00-05:00,0.0,70.0
2014-06-05 20:51:00-05:00,0.0,66.9
2014-06-05 21:51:00-05:00,0.0,64.9
2014-06-05 22:51:00-05:00,0.0,63.0
2014-06-05 23:51:00-05:00,0.0,60.8
2014-06-06 00:51:00-05:00,0.0,59.0
2014-06-06 01:51:00-05:00,0.0,57.9
2014-06-06 02:51:00-05:00,0.0,57.0
2014-06-06 03:51:00-05:00,0.0,55.0
2014-06-06 04:51:00-05:00,0.0,55.9
2014-06-06 05:51:00-05:00,0.0,57.0
2014-06-06 06:51:00-05:00,0.0,62.1
2014-06-06 07:51:00-05:00,0.0,66.0
2014-06-06 08:51:00-05:00,0.0,71.1
2014-06-06 09:51:00-05:00,0.0,73.9
2014-06-06 10:51:00-05:00,0.0,77.0
2014-06-06 11:51:00-05:00,0.0,79.0
2014-06-06 12:51:00-05:00,0.0,81.0
2014-06-06 13:51:00-05:00,0.0,80.1
2014-06-06 14:51:00-05:00,0.0,81.0
2014-06-06 15:51:00-05:00,0.0,81.0
2014-06-06 16:51:00-05:00,0.0,80.1
2014-06-06 17:51:00-05:00,0.0,78.1
2014-06-06 18:51:00-05:00,0.0,75.9
2014-06-06 19:51:00-05:00,0.0,73.0
2014-06-06 20:51:00-05:00,0.0,70.0
2014-06-06 21:51:00-05:00,0.0,68.0
2014-06-06 22:51:00-05:00,0.0,68.0
2014-06-06 23:51:00-05:00,0.0,66.9
2014-06-07 00:51:00-05:00,0.0,66.9
2014-06-07 01:51:00-05:00,0.0,66.0
2014-06-07 02:51:00-05:00,0.0,64.0
2014-06-07 03:51:00-05:00,0.0,64.0
2014-06-07 04:51:00-05:00,0.0,63.0
2014-06-07 05:51:00-05:00,0.0,64.0
2014-06-07 06:51:00-05:00,0.0,68.0
2014-06-07 07:51:00-05:00,0.0,73.4
2014-06-07 08:51:00-05:00,0.0,77.0
2014-06-07 09:51:00-05:00,0.0,80.1
2014-06-07 10:51:00-05:00,0.0,82.0
2014-06-07 11:51:00-05:00,0.0,82.9
2014-06-07 12:51:00-05:00,0.0,84.0
2014-06-07 13:51:00-05:00,0.0,84.0
2014-06-07 14:51:00-05:00,0.0,84.0
2014-06-07 15:51:00-05:00,0.0,82.0
2014-06-07 16:51:00-05:00,0.0,78.8
2014-06-07 17:51:00-05:00,0.0,78.1
2014-06-07 18:51:00-05:00,0.0,77.0
2014-06-07 19:51:00-05:00,0.0,75.0
2014-06-07 20:51:00-05:00,0.0,73.0
2014-06-07 21:51:00-05:00,0.0,73.0
2014-06-07 22:51:00-05:00,0.0,72.0
2014-06-07 23:51:00-05:00,0.08,66.9
2014-06-08 00:51:00-05:00,0.04,64.9
2014-06-08 01:51:00-05:00,0.03,62.1
2014-06-08 02:51:00-05:00,0.12,59.0
2014-06-08 03:51:00-05:00,0.06,57.0
2014-06-08 04:51:00-05:00,0.0,55.9
2014-06-08 05:20:00-05:00,0.0,55.0
2014-06-08 05:51:00-05:00,0.0,55.9
2014-06-08 06:29:00-05:00,0.0,57.0
2014-06-08 06:51:00-05:00,0.0,57.0
2014-06-08 07:51:00-05:00,0.0,59.0
2014-06-08 08:51:00-05:00,0.0,61.0
2014-06-08 09:51:00-05:00,0.0,64.0
2014-06-08 10:51:00-05:00,0.0,66.0
2014-06-08 11:51:00-05:00,0.0,66.9
2014-06-08 12:51:00-05:00,0.0,69.1
2014-06-08 13:51:00-05:00,0.0,70.0
2014-06-08 14:51:00-05:00,0.0,70.0
2014-06-08 15:51:00-05:00,0.0,70.0
2014-06-08 16:51:00-05:00,0.0,68.0
2014-06-08 17:51:00-05:00,0.0,66.9
2014-06-08 18:51:00-05:00,0.0,64.9
2014-06-08 19:51:00-05:00,0.0,64.0
2014-06-08 20:51:00-05:00,0.0,63.0
2014-06-08 21:51:00-05:00,0.0,62.1
2014-06-08 23:51:00-05:00,0.0,60.1
2014-06-09 00:51:00-05:00,0.0,59.0
2014-06-09 01:51:00-05:00,0.0,57.9
2014-06-09 02:51:00-05:00,0.0,57.0
2014-06-09 03:51:00-05:00,0.0,55.9
2014-06-09 04:51:00-05:00,0.0,55.9
2014-06-09 05:51:00-05:00,0.0,57.0
2014-06-09 06:51:00-05:00,0.0,59.0
2014-06-09 07:51:00-05:00,0.0,63.0
2014-06-09 08:51:00-05:00,0.0,66.9
2014-06-09 09:51:00-05:00,0.0,70.0
2014-06-09 10:51:00-05:00,0.0,73.0
2014-06-09 11:51:00-05:00,0.0,73.9
2014-06-09 12:51:00-05:00,0.0,75.0
2014-06-09 14:51:00-05:00,0.0,77.0
2014-06-09 15:51:00-05:00,0.0,75.9
2014-06-09 16:51:00-05:00,0.0,75.0
2014-06-09 17:51:00-05:00,0.0,72.0
2014-06-09 18:51:00-05:00,0.0,71.1
2014-06-09 19:51:00-05:00,0.0,66.9
2014-06-09 20:51:00-05:00,0.0,61.0
2014-06-09 21:51:00-05:00,0.0,59.0
2014-06-09 22:51:00-05:00,0.0,60.1
2014-06-09 23:51:00-05:00,0.0,60.1
2014-06-10 00:51:00-05:00,0.0,61.0
2014-06-10 01:51:00-05:00,0.0,62.1
2014-06-10 02:51:00-05:00,0.0,64.0
2014-06-10 03:51:00-05:00,0.0,64.0
2014-06-10 04:51:00-05:00,0.0,64.0
2014-06-10 05:51:00-05:00,0.0,63.0
2014-06-10 06:51:00-05:00,0.0,64.0
2014-06-10 07:51:00-05:00,0.0,62.6
2014-06-10 08:51:00-05:00,0.0,63.0
2014-06-10 09:51:00-05:00,0.0,64.9
2014-06-10 10:51:00-05:00,0.0,68.0
2014-06-10 11:51:00-05:00,0.0,69.8
2014-06-10 12:51:00-05:00,0.0,68.0
2014-06-10 13:51:00-05:00,0.0,66.2
2014-06-10 14:51:00-05:00,0.05,64.0
2014-06-10 15:13:00-05:00,0.04,63.0
2014-06-10 15:51:00-05:00,0.06,63.0
2014-06-10 16:51:00-05:00,0.01,61.0
2014-06-10 17:42:00-05:00,0.04,60.1
2014-06-10 17:51:00-05:00,0.05,60.1
2014-06-10 18:03:00-05:00,0.01,60.1
2014-06-10 18:27:00-05:00,0.06,59.0
2014-06-10 18:43:00-05:00,0.08,59.0
2014-06-10 18:51:00-05:00,0.1,59.0
2014-06-10 19:51:00-05:00,0.0,60.1
2014-06-10 20:28:00-05:00,0.0,60.1
2014-06-10 20:51:00-05:00,0.0,61.0
2014-06-10 21:11:00-05:00,0.01,61.0
2014-06-10 21:15:00-05:00,0.01,61.0
2014-06-10 21:21:00-05:00,0.03,61.0
2014-06-10 21:51:00-05:00,0.0,62.6
2014-06-10 22:35:00-05:00,0.0,64.0
2014-06-10 22:51:00-05:00,0.0,64.0
2014-06-10 23:51:00-05:00,0.0,63.0
2014-06-11 00:51:00-05:00,0.0,63.0
2014-06-11 01:27:00-05:00,0.02,63.0
2014-06-11 01:51:00-05:00,0.02,63.0
2014-06-11 02:51:00-05:00,0.0,63.0
2014-06-11 03:51:00-05:00,0.0,63.0
2014-06-11 04:51:00-05:00,0.0,63.0
2014-06-11 05:24:00-05:00,0.0,63.0
2014-06-11 05:51:00-05:00,0.0,62.1
2014-06-11 06:30:00-05:00,0.0,62.1
2014-06-11 06:51:00-05:00,0.0,62.1
2014-06-11 07:51:00-05:00,0.0,62.1
2014-06-11 08:51:00-05:00,0.0,63.0
2014-06-11 09:42:00-05:00,0.0,64.0
2014-06-11 09:51:00-05:00,0.0,64.0
2014-06-11 10:51:00-05:00,0.0,64.9
2014-06-11 11:51:00-05:00,0.0,66.0
2014-06-11 12:51:00-05:00,0.0,66.2
2014-06-11 13:23:00-05:00,0.0,66.9
2014-06-11 13:51:00-05:00,0.0,69.1
2014-06-11 14:51:00-05:00,0.0,69.1
2014-06-11 15:28:00-05:00,0.0,66.9
2014-06-11 15:51:00-05:00,0.0,66.9
2014-06-11 16:51:00-05:00,0.0,66.9
2014-06-11 17:51:00-05:00,0.0,66.9
2014-06-11 18:21:00-05:00,0.0,68.0
2014-06-11 18:51:00-05:00,0.0,66.0
2014-06-11 19:51:00-05:00,0.0,63.0
2014-06-11 20:11:00-05:00,0.0,63.0
2014-06-11 20:51:00-05:00,0.0,63.0
2014-06-11 21:51:00-05:00,0.0,64.0
2014-06-11 22:51:00-05:00,0.0,64.0
2014-06-11 23:14:00-05:00,0.0,63.0
2014-06-11 23:35:00-05:00,0.0,63.0
2014-06-11 23:51:00-05:00,0.0,64.0
2014-06-12 00:06:00-05:00,0.0,64.0
2014-06-12 00:27:00-05:00,0.0,63.0
2014-06-12 00:51:00-05:00,0.01,63.0
2014-06-12 01:32:00-05:00,0.0,63.0
2014-06-12 01:51:00-05:00,0.0,62.6
2014-06-12 02:51:00-05:00,0.01,63.0
2014-06-12 03:51:00-05:00,0.0,63.0
2014-06-12 04:05:00-05:00,0.0,63.0
2014-06-12 04:11:00-05:00,0.0,63.0
2014-06-12 04:51:00-05:00,0.0,63.0
2014-06-12 05:06:00-05:00,0.0,63.0
2014-06-12 05:39:00-05:00,0.0,64.0
2014-06-12 05:51:00-05:00,0.0,64.0
2014-06-12 06:51:00-05:00,0.0,64.0
2014-06-12 07:51:00-05:00,0.0,64.9
2014-06-12 09:51:00-05:00,0.0,73.4
2014-06-12 10:51:00-05:00,0.0,75.9
2014-06-12 11:51:00-05:00,0.0,80.1
2014-06-12 13:51:00-05:00,0.0,79.0
2014-06-12 14:51:00-05:00,0.0,78.1
2014-06-12 15:51:00-05:00,0.0,78.1
2014-06-12 16:51:00-05:00,0.0,78.1
2014-06-12 17:51:00-05:00,0.0,77.0
2014-06-12 18:51:00-05:00,0.0,75.9
2014-06-12 19:51:00-05:00,0.0,75.0
2014-06-12 20:51:00-05:00,0.0,73.0
2014-06-12 21:51:00-05:00,0.0,69.8
2014-06-12 22:51:00-05:00,0.0,68.0
2014-06-12 23:51:00-05:00,0.0,66.0
2014-06-13 00:51:00-05:00,0.0,64.9
2014-06-13 01:51:00-05:00,0.0,62.1
2014-06-13 02:51:00-05:00,0.0,61.0
2014-06-13 03:51:00-05:00,0.0,59.0
2014-06-13 04:51:00-05:00,0.0,57.0
2014-06-13 05:51:00-05:00,0.0,57.0
2014-06-13 06:51:00-05:00,0.0,59.0
2014-06-13 07:51:00-05:00,0.0,60.8
2014-06-13 08:51:00-05:00,0.0,63.0
2014-06-13 09:51:00-05:00,0.0,64.9
2014-06-13 10:51:00-05:00,0.0,66.9
2014-06-13 11:51:00-05:00,0.0,69.8
2014-06-13 12:51:00-05:00,0.0,72.0
2014-06-13 13:51:00-05:00,0.0,72.0
2014-06-13 14:51:00-05:00,0.0,73.9
2014-06-13 15:51:00-05:00,0.0,73.4
2014-06-13 16:51:00-05:00,0.0,73.0
2014-06-13 17:51:00-05:00,0.0,69.1
2014-06-13 18:51:00-05:00,0.0,68.0
2014-06-13 19:51:00-05:00,0.0,66.9
2014-06-13 20:51:00-05:00,0.0,66.0
2014-06-13 21:51:00-05:00,0.0,64.9
2014-06-13 22:51:00-05:00,0.0,63.0
2014-06-13 23:51:00-05:00,0.0,62.1
2014-06-14 00:51:00-05:00,0.0,62.1
2014-06-14 01:51:00-05:00,0.0,60.1
2014-06-14 02:51:00-05:00,0.0,59.0
2014-06-14 03:51:00-05:00,0.0,57.9
2014-06-14 04:51:00-05:00,0.0,57.9
2014-06-14 05:51:00-05:00,0.0,57.9
2014-06-14 06:51:00-05:00,0.0,61.0
2014-06-14 07:51:00-05:00,0.0,66.0
2014-06-14 08:51:00-05:00,0.0,69.1
2014-06-14 09:51:00-05:00,0.0,72.0
2014-06-14 10:51:00-05:00,0.0,73.0
2014-06-14 11:51:00-05:00,0.0,75.9
2014-06-14 12:51:00-05:00,0.0,77.0
2014-06-14 13:51:00-05:00,0.0,78.1
2014-06-14 14:51:00-05:00,0.0,79.0
2014-06-14 15:51:00-05:00,0.0,80.1
2014-06-14 16:51:00-05:00,0.0,80.1
2014-06-14 17:51:00-05:00,0.0,79.0
2014-06-14 18:51:00-05:00,0.0,79.0
2014-06-14 19:51:00-05:00,0.0,77.0
2014-06-14 20:51:00-05:00,0.0,75.0
2014-06-14 21:51:00-05:00,0.0,72.0
2014-06-14 22:51:00-05:00,0.0,71.1
2014-06-14 23:51:00-05:00,0.0,69.8
2014-06-15 00:51:00-05:00,0.0,69.1
2014-06-15 01:51:00-05:00,0.0,68.0
2014-06-15 02:51:00-05:00,0.0,66.9
2014-06-15 03:51:00-05:00,0.0,64.9
2014-06-15 04:51:00-05:00,0.0,64.9
2014-06-15 05:51:00-05:00,0.0,64.9
2014-06-15 06:51:00-05:00,0.0,66.9
2014-06-15 07:51:00-05:00,0.0,69.1
2014-06-15 08:51:00-05:00,0.0,73.0
2014-06-15 09:51:00-05:00,0.0,77.0
2014-06-15 10:51:00-05:00,0.0,80.1
2014-06-15 11:51:00-05:00,0.0,80.6
2014-06-15 12:51:00-05:00,0.0,82.0
2014-06-15 13:51:00-05:00,0.0,84.0
2014-06-15 14:51:00-05:00,0.0,84.9
2014-06-15 15:51:00-05:00,0.0,84.2
2014-06-15 16:51:00-05:00,0.0,84.9
2014-06-15 17:51:00-05:00,0.0,84.9
2014-06-15 18:51:00-05:00,0.0,84.9
2014-06-15 19:51:00-05:00,0.0,84.0
2014-06-15 20:51:00-05:00,0.0,82.0
2014-06-15 21:51:00-05:00,0.0,80.6
2014-06-15 22:51:00-05:00,0.0,79.0
2014-06-15 23:51:00-05:00,0.0,77.0
2014-06-16 00:51:00-05:00,0.0,75.0
2014-06-16 01:51:00-05:00,0.0,73.0
2014-06-16 02:51:00-05:00,0.0,72.0
2014-06-16 03:51:00-05:00,0.0,72.0
2014-06-16 04:51:00-05:00,0.0,69.1
